year,hijri,subject,gender,level,location,value
2013,1434,Manufacturing and Processing,male,grad,local,0
2013,1434,Manufacturing and Processing,male,diploma,local,0
2013,1434,Manufacturing and Processing,female,diploma,local,0
2013,1434,Manufacturing and Processing,female,diploma,abroad,0
2013,1434,Mathematics and Statistics,male,diploma,local,0
2013,1434,Mathematics and Statistics,female,diploma,local,0
2013,1434,Mathematics and Statistics,male,diploma,abroad,0
2013,1434,Mathematics and Statistics,female,diploma,abroad,0
2013,1434,Mathematics and Statistics,male,undergrad,abroad,0
2013,1434,Other,male,undergrad,local,0
2013,1434,Other,male,grad,local,0
2013,1434,Other,female,undergrad,local,0
2013,1434,Other,female,grad,local,0
2013,1434,Other,male,diploma,local,0
2013,1434,Other,female,diploma,local,0
2013,1434,Other,male,diploma,abroad,0
2013,1434,Other,female,diploma,abroad,0
2013,1434,Personal Services,male,grad,local,0
2013,1434,Personal Services,male,diploma,abroad,0
2013,1434,Physical Sciences,male,diploma,local,0
2013,1434,Physical Sciences,female,diploma,local,0
2013,1434,Security Services,female,diploma,abroad,0
2013,1434,Social and Behavioral Sciences,male,diploma,abroad,0
2013,1434,Social and Behavioral Sciences,female,diploma,abroad,0
2013,1434,Social Services,male,diploma,local,0
2013,1434,Social Services,female,diploma,local,0
2013,1434,Social Services,male,diploma,abroad,0
2013,1434,Teachers Training,male,diploma,abroad,0
2013,1434,Teachers Training,female,diploma,abroad,0
2013,1434,Transport Services,male,grad,local,0
2013,1434,Transport Services,female,undergrad,local,0
2013,1434,Transport Services,female,grad,local,0
2013,1434,Transport Services,male,diploma,local,0
2013,1434,Transport Services,female,diploma,local,0
2013,1434,Transport Services,female,diploma,abroad,0
2013,1434,Transport Services,female,undergrad,abroad,0
2014,1435,Humanities,female,undergrad,local,16342
2014,1435,Business and Management,male,undergrad,local,14017
2014,1435,Islamic Studies,female,undergrad,local,11254
2014,1435,Islamic Studies,male,undergrad,local,9485
2014,1435,Business and Management,female,undergrad,local,9050
2014,1435,Teachers Training,female,undergrad,local,8580
2014,1435,Engineering and Engeneering Trades,male,diploma,local,8186
2014,1435,Business and Management,male,diploma,local,7646
2014,1435,Social and Behavioral Sciences,female,undergrad,local,6652
2014,1435,Humanities,male,undergrad,local,5510
2014,1435,Information Technology,male,diploma,local,5382
2014,1435,Education,female,grad,local,5305
2014,1435,Education,male,grad,local,5148
2014,1435,Health,female,undergrad,local,4869
2014,1435,Physical Sciences,female,undergrad,local,4296
,,,,,,
2014,1435,Health,male,undergrad,local,4081
2014,1435,Engineering and Engeneering Trades,male,undergrad,local,3989
2014,1435,Teachers Training,male,undergrad,local,3562
2014,1435,Social and Behavioral Sciences,male,undergrad,local,3419
2014,1435,Information Technology,female,undergrad,local,3264
2014,1435,Life Sciences,female,undergrad,local,3198
2014,1435,Business and Management,female,diploma,local,3125
2014,1435,Journalism and Media,male,undergrad,local,3078
2014,1435,Mathematics and Statistics,female,undergrad,local,2987
2014,1435,Business and Management,male,undergrad,abroad,2590
2014,1435,Information Technology,male,undergrad,local,2399
2014,1435,Engineering and Engeneering Trades,male,undergrad,abroad,2006
2014,1435,Physical Sciences,male,undergrad,local,1987
2014,1435,Information Technology,female,diploma,local,1956
2014,1435,Business and Management,male,grad,abroad,1629
2014,1435,Mathematics and Statistics,male,undergrad,local,1595
2014,1435,Personal Services,female,diploma,local,1567
2014,1435,Architecture and Construction,male,undergrad,local,1350
2014,1435,Law,female,undergrad,local,1322
2014,1435,Law,male,undergrad,local,1258
2014,1435,Life Sciences,male,undergrad,local,1201
2014,1435,Architecture and Construction,male,diploma,local,1185
2014,1435,Education,female,diploma,local,1142
2014,1435,Education,male,diploma,local,1125
2014,1435,Engineering and Engeneering Trades,male,grad,abroad,1120
2014,1435,Journalism and Media,female,undergrad,local,1046
2014,1435,Information Technology,male,grad,abroad,968
2014,1435,Health,male,undergrad,abroad,961
2014,1435,Information Technology,male,undergrad,abroad,879
2014,1435,Arts,female,undergrad,local,782
2014,1435,Health,male,grad,abroad,781
2014,1435,Business and Management,female,grad,abroad,775
2014,1435,Humanities,male,diploma,local,743
2014,1435,Business and Management,male,grad,local,708
2014,1435,Education,male,undergrad,local,699
2014,1435,Teachers Training,female,grad,local,663
2014,1435,Health,female,grad,abroad,628
2014,1435,Personal Services,female,undergrad,local,587
2014,1435,Environmental Protection,male,diploma,local,555
2014,1435,Islamic Studies,male,grad,local,550
2014,1435,Education,female,grad,abroad,483
2014,1435,Law,male,grad,local,470
2014,1435,Business and Management,female,undergrad,abroad,449
2014,1435,Teachers Training,male,grad,local,443
2014,1435,Health,female,undergrad,abroad,437
2014,1435,Health,male,diploma,local,431
2014,1435,Social and Behavioral Sciences,male,grad,local,424
2014,1435,Teachers Training,female,diploma,local,423
2014,1435,Information Technology,female,grad,abroad,416
2014,1435,Teachers Training,male,diploma,local,409
2014,1435,Social and Behavioral Sciences,female,grad,local,398
2014,1435,Law,male,grad,abroad,328
2014,1435,Humanities,female,grad,local,314
2014,1435,Humanities,female,grad,abroad,304
2014,1435,Humanities,male,grad,local,283
2014,1435,Personal Services,male,diploma,local,277
2014,1435,Manufacturing and Processing,female,undergrad,local,266
2014,1435,Business and Management,female,grad,local,262
2014,1435,Humanities,male,grad,abroad,243
2014,1435,Education,female,undergrad,local,237
2014,1435,Personal Services,male,undergrad,local,234
2014,1435,Humanities,female,diploma,local,218
2014,1435,Islamic Studies,female,grad,local,214
2014,1435,Education,male,grad,abroad,210
2014,1435,Engineering and Engeneering Trades,male,diploma,abroad,210
2014,1435,Social Services,female,undergrad,local,209
2014,1435,Architecture and Construction,male,grad,abroad,201
2014,1435,Health,female,diploma,local,196
2014,1435,Life Sciences,female,grad,abroad,195
2014,1435,Physical Sciences,female,grad,abroad,195
2014,1435,Engineering and Engeneering Trades,female,undergrad,local,185
2014,1435,Social Services,female,grad,local,183
2014,1435,Arts,male,undergrad,local,170
2014,1435,"Agriculture, Forestry and Fishery",male,undergrad,local,165
2014,1435,Physical Sciences,male,grad,abroad,164
2014,1435,Architecture and Construction,female,undergrad,local,157
2014,1435,Law,male,undergrad,abroad,152
2014,1435,Architecture and Construction,male,undergrad,abroad,143
2014,1435,Social Services,male,undergrad,local,143
2014,1435,Health,male,grad,local,133
2014,1435,Information Technology,female,undergrad,abroad,131
2014,1435,Law,female,grad,abroad,131
2014,1435,Mathematics and Statistics,female,grad,abroad,127
2014,1435,Arts,female,grad,abroad,125
2014,1435,Teachers Training,female,grad,abroad,121
2014,1435,Transport Services,male,undergrad,abroad,120
2014,1435,Health,female,grad,local,119
2014,1435,Engineering and Engeneering Trades,male,grad,local,116
2014,1435,Physical Sciences,female,grad,local,111
2014,1435,Humanities,female,undergrad,abroad,108
2014,1435,Life Sciences,male,grad,abroad,105
2014,1435,Mathematics and Statistics,male,grad,abroad,99
2014,1435,"Agriculture, Forestry and Fishery",female,undergrad,local,97
2014,1435,Social Services,male,grad,local,97
2014,1435,Social and Behavioral Sciences,female,grad,abroad,88
2014,1435,Social and Behavioral Sciences,male,undergrad,abroad,85
2014,1435,Information Technology,male,grad,local,83
2014,1435,Social and Behavioral Sciences,female,undergrad,abroad,82
2014,1435,Life Sciences,female,grad,local,79
2014,1435,Social and Behavioral Sciences,male,grad,abroad,76
2014,1435,Arts,female,undergrad,abroad,71
2014,1435,Information Technology,female,grad,local,71
2014,1435,Law,female,undergrad,abroad,70
2014,1435,Arts,male,undergrad,abroad,67
2014,1435,Physical Sciences,male,grad,local,66
2014,1435,Physical Sciences,male,undergrad,abroad,66
2014,1435,Engineering and Engeneering Trades,female,grad,abroad,62
2014,1435,Arts,male,grad,abroad,61
2014,1435,Security Services,male,undergrad,abroad,61
2014,1435,Law,male,diploma,local,60
2014,1435,Engineering and Engeneering Trades,female,undergrad,abroad,59
2014,1435,Social and Behavioral Sciences,male,diploma,local,59
2014,1435,  Veterinary Medicine,male,undergrad,local,58
2014,1435,Teachers Training,male,grad,abroad,54
2014,1435,Humanities,male,undergrad,abroad,53
2014,1435,Architecture and Construction,female,grad,abroad,52
2014,1435,Journalism and Media,male,grad,abroad,47
2014,1435,Business and Management,female,diploma,abroad,45
2014,1435,Architecture and Construction,male,grad,local,44
2014,1435,Architecture and Construction,female,undergrad,abroad,44
2014,1435,Business and Management,male,diploma,abroad,44
2014,1435,Life Sciences,male,undergrad,abroad,41
2014,1435,Mathematics and Statistics,male,grad,local,41
2014,1435,Life Sciences,female,undergrad,abroad,40
2014,1435,Manufacturing and Processing,male,undergrad,abroad,40
2014,1435,Social Services,female,grad,abroad,39
2014,1435,Life Sciences,male,grad,local,38
2014,1435,Mathematics and Statistics,female,grad,local,38
2014,1435,Environmental Protection,male,undergrad,local,36
2014,1435,Environmental Protection,male,grad,local,34
2014,1435,Journalism and Media,female,undergrad,abroad,34
2014,1435,Education,female,undergrad,abroad,32
2014,1435,Teachers Training,female,undergrad,abroad,32
2014,1435,Health,female,diploma,abroad,31
2014,1435,Other,male,grad,abroad,30
2014,1435,Physical Sciences,female,undergrad,abroad,30
2014,1435,Journalism and Media,male,grad,local,24
2014,1435,Law,female,grad,local,24
2014,1435,Social Services,male,grad,abroad,22
2014,1435,Journalism and Media,female,grad,local,21
2014,1435,"Agriculture, Forestry and Fishery",male,grad,local,20
2014,1435,Environmental Protection,male,grad,abroad,20
2014,1435,Teachers Training,male,undergrad,abroad,20
2014,1435,Arts,female,grad,local,19
2014,1435,Journalism and Media,female,diploma,local,19
2014,1435,Journalism and Media,female,grad,abroad,19
2014,1435,Mathematics and Statistics,female,undergrad,abroad,19
2014,1435,Other,female,grad,abroad,19
2014,1435,Arts,male,diploma,abroad,18
2014,1435,Journalism and Media,male,undergrad,abroad,18
2014,1435,Security Services,male,grad,abroad,17
2014,1435,Arts,female,diploma,abroad,15
2014,1435,Arts,male,grad,local,13
2014,1435,Health,male,diploma,abroad,13
2014,1435,Manufacturing and Processing,female,grad,local,13
2014,1435,Manufacturing and Processing,male,grad,abroad,12
2014,1435,Transport Services,male,grad,abroad,12
2014,1435,Other,male,undergrad,abroad,11
2014,1435,"Agriculture, Forestry and Fishery",male,grad,abroad,10
2014,1435,Education,male,undergrad,abroad,10
2014,1435,Transport Services,male,undergrad,local,10
2014,1435,Environmental Protection,female,grad,abroad,9
2014,1435,Information Technology,male,diploma,abroad,8
2014,1435,Physical Sciences,male,diploma,abroad,8
2014,1435,Engineering and Engeneering Trades,female,diploma,abroad,7
2014,1435,Environmental Protection,female,undergrad,local,7
2014,1435,Information Technology,female,diploma,abroad,7
2014,1435,Personal Services,male,undergrad,abroad,7
2014,1435,Environmental Protection,male,undergrad,abroad,6
2014,1435,Social Services,female,undergrad,abroad,6
2014,1435,Transport Services,female,undergrad,abroad,6
2014,1435,"Agriculture, Forestry and Fishery",male,diploma,local,5
2014,1435,"Agriculture, Forestry and Fishery",female,grad,abroad,5
2014,1435,Architecture and Construction,female,grad,local,5
2014,1435,Manufacturing and Processing,female,grad,abroad,5
2014,1435,Social Services,male,undergrad,abroad,5
2014,1435,  Veterinary Medicine,male,grad,local,4
2014,1435,Law,female,diploma,abroad,4
2014,1435,Mathematics and Statistics,male,undergrad,abroad,4
2014,1435,Personal Services,male,grad,abroad,4
2014,1435,Transport Services,male,diploma,abroad,4
2014,1435,  Veterinary Medicine,male,grad,abroad,3
2014,1435,Personal Services,female,undergrad,abroad,3
2014,1435,Humanities,female,diploma,abroad,2
2014,1435,Other,female,undergrad,abroad,2
2014,1435,Personal Services,female,grad,local,2
2014,1435,  Veterinary Medicine,male,undergrad,abroad,1
2014,1435,"Agriculture, Forestry and Fishery",male,undergrad,abroad,1
2014,1435,Architecture and Construction,male,diploma,abroad,1
2014,1435,Education,female,diploma,abroad,1
2014,1435,Law,male,diploma,abroad,1
2014,1435,Manufacturing and Processing,male,diploma,abroad,1
2014,1435,Manufacturing and Processing,female,undergrad,abroad,1
2014,1435,Personal Services,female,grad,abroad,1
2014,1435,Physical Sciences,female,diploma,abroad,1
2014,1435,Security Services,female,undergrad,abroad,1
2014,1435,Security Services,female,grad,abroad,1
